handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
02-001-08483,Product,P100 Fuselage Bottom Shield,,bb4003_995d4b72b31f4180af8bed6a49372620~mv2.png;bb4003_fb4d3798f5ae4c5da00780f0eb290681~mv2.png;bb4003_eeab8d0ae96b4149b3e36be3fb08bafc~mv2.png,Parts - P100 Compatible;Parts - All,02-001-08483,,15,,TRUE,PERCENT,0,2,,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-07990,Product,P100 Application System Mount,,bb4003_e692375560434b3b80ecbfbadc6bb96d~mv2.png;bb4003_018517d0c9a8437d85f4a028302ecf8e~mv2.png;bb4003_a96796e44e4c4d438259257859c6398d~mv2.png,Parts - P100 Compatible;Parts - All,02-001-07990,,8,,TRUE,PERCENT,0,9,,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-07622,Product,P100 Application System Mount Rubber Buffer,,bb4003_1a0bf46e70a04255bcf9201bbe97b4b6~mv2.png;bb4003_3099e3c25b544428acbdbcebc58b0eac~mv2.png;bb4003_9f0da7d2119a4bd3a0d6ed00a0d69a3c~mv2.png,Parts - P100 Compatible;Parts - All,02-001-07622,,15,,TRUE,PERCENT,0,8,,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-07991,Product,P100 Fuselage Tube Protector (Ø20 Ring - Type),,bb4003_d0fa559299a44582bff414738e88a333~mv2.png;bb4003_7d11f6fb1fa646f3a153f815d3dfb80b~mv2.png,Parts - P100 Compatible;Parts - All,02-001-07991,,3,,TRUE,PERCENT,0,11,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-007-00200,Product,P100 Main Fuselage Interior Foam Protector,,bb4003_00aa928d9f8a4c3bbc87f4a7d4ae2c1c~mv2.png;bb4003_dbce7a8a03414152848e916b1161417e~mv2.png;bb4003_be3c8ef7b1e24586b30f605b26c7af94~mv2.png,Parts - P100 Compatible;Parts - All,02-007-00200,,10,,TRUE,PERCENT,0,8,,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-07644,Product,P100 Central Power Busbar Seal,,bb4003_c7f8ec53feff47caafe726c7add98b95~mv2.png;bb4003_065dff543848432d983eb2a34f5b236b~mv2.png,Parts - P100 Compatible;Parts - All,02-001-07644,,3,,TRUE,PERCENT,0,5,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-07678,Product,P100 Central Power Busbar Screw Dust Proof Cover,,00cc88_b48cbaa760c844acae4043e2372d76e1~mv2.png;00cc88_e4aaa986f62d466c8b2266329d044e58~mv2.png;00cc88_fe958673fdb84314bcc4cb286212998d~mv2.png,Parts - P100 Compatible;Parts - V40 Compatible;Parts - All,02-001-07678,,3,,TRUE,PERCENT,0,5,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-07640,Product,P100 Fuselage Beam Cable Oranizer,,bb4003_91572f76c3924c738761065c959a419c~mv2.png;bb4003_a671bdbc56e64b17b4ab2e4e9b906200~mv2.png;bb4003_6f8a3871eee64c049c2a8513f5698c5d~mv2.png,Parts - P100 Compatible;Parts - All,02-001-07640,,8,,TRUE,PERCENT,0,3,,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-08289,Product,P100 Fuselage Bottom Cable & Tube Organizer,,bb4003_db2585630eab422f93331c4994dc3f5f~mv2.png;bb4003_08b7c8378ad24367a4a1065c2cf8d715~mv2.png;bb4003_f4b9f79712c246db87f4ec0314dcd46d~mv2.png,Parts - P100 Compatible;Parts - All,02-001-08289,,8,,TRUE,PERCENT,0,2,,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-07711,Product,P100 Arm Clamp Dustproof Cover,,bb4003_975d04d0146044e88947295bb371cd41~mv2.png;bb4003_12778812556444cab4d4f0cb113f5e19~mv2.png;bb4003_12d2179955364d1c906c93f76cbd0ac1~mv2.png,Parts - P100 Compatible;Parts - V40 Compatible;Parts - All,02-001-07711,,5,,TRUE,PERCENT,0,20,,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-08212,Product,P100 FC 4-Pin Dustproof Cover,,bb4003_151e2d75b3e64f32b87920da796f43f0~mv2.png;bb4003_f4dd5c9f489447e2a67f492472d659f3~mv2.png;bb4003_bcba0c31e12548f08805f10f6d818b94~mv2.png,Parts - P100 Compatible;Parts - V40 Compatible;Parts - All,02-001-08212,,3,,TRUE,PERCENT,0,2,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-005-00034,Product,P100 Central Cable Hub,,bb4003_6439cef0ff484d96a7d1ace3b81ce815~mv2.png;bb4003_5ebe861e23c5441592121d1eb4f935b9~mv2.png;bb4003_ce0e3d181b2a4447b59a3e258dee555b~mv2.png,Parts - P100 Compatible;Parts - All,14-005-00034,,290,,TRUE,AMOUNT,80,0,,89.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-005-00027,Product,P100 Battery Socket,,bb4003_1d70b81aae7148a9ae3a69f1f89ca4e7~mv2.png;bb4003_063b3d5d67a0410db40c1f640b0e2410~mv2.png;bb4003_a1664a9cc372423abbe246bd45871464~mv2.png,Parts - P100 Compatible;Parts - All,14-005-00027,,220,,TRUE,AMOUNT,40,14,,116.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-002-09974,Product,P100 Main Power Cord Connector Isolator,,bb4003_041d8b64c48c4847b8e6d7dc5ffaa541~mv2.png;bb4003_37942412a22d428daaae1c3615913c6d~mv2.png;bb4003_dd4210f0268c43b59383e0e96198e79d~mv2.png,Parts - P100 Compatible;Parts - All,02-002-09974,,5,,TRUE,PERCENT,0,23,,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-005-00024,Product,P100 Central Power Busbar (incl. Seal),,bb4003_79ddc8366ce94debac256392d4c95c40~mv2.png;bb4003_e5e8da3cf3de46879a517b46007b2dea~mv2.png;bb4003_4fb1899422d445fc99870135a8b4fd40~mv2.png,Parts - P100 Compatible;Parts - All,14-005-00024,,410,,TRUE,AMOUNT,80,3,,127.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-003-00340,Product,P100 RTK Antenna (Right),,bb4003_af87e26d939e44269970d6c594841431~mv2.png;bb4003_063faf8c6a0644fcb9a4507f3def24bd~mv2.png;bb4003_06891c95e24546609d72ced5aa38ce33~mv2.png,Parts - P100 Compatible;Parts - All,01-003-00340,,400,,TRUE,AMOUNT,80,2,,86.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-003-00345,Product,P100 Radio Antenna (Right),,bb4003_3f9a288bffbd4d66b98a25b59c1c2f1f~mv2.png;bb4003_f66a70679eeb48b38cf14c83c21c45f4~mv2.png;bb4003_029b64daf872465da26c663058b288f9~mv2.png,Parts - P100 Compatible;Parts - All,01-003-00345,,220,,TRUE,AMOUNT,60,2,,27.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-003-00358,Product,P100 4G Antenna,,bb4003_d232e2cc404b4b6c82aa9dc2d6f75335~mv2.png;bb4003_3dad41a37c8c4d4c8fe501c3e0a61eb3~mv2.png;bb4003_e031bd8ba9ef473e820bb9f94c5fb039~mv2.png,Parts - P100 Compatible;Parts - All,01-003-00358,,60,,TRUE,PERCENT,0,2,,14.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-003-00339,Product,P100 RTK Antenna (Left),,00cc88_2f30751d97d945238af1936624a8720c~mv2.png;00cc88_c7adf3abf5934ac6bfdfbd3aefd93652~mv2.png;00cc88_df2a6c980de7417192167a41a714cbc9~mv2.png,Parts - P100 Compatible;Parts - All,01-003-00339,,400,,TRUE,AMOUNT,80,2,,86.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-003-00346,Product,P100 Radio Antenna (Left),,bb4003_91303397939641adb4928d7e1cb721a9~mv2.png;bb4003_3c9d649073ea4377bba89d0ca0b8d2e0~mv2.png;bb4003_605b1b35a71b4a3a969a114093f2e78c~mv2.png,Parts - P100 Compatible;Parts - All,01-003-00346,,220,,TRUE,AMOUNT,60,2,,27.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-08329,Product,P100 Spreader Disc Casing Interior Flap (Right),,bb4003_b7fb3429ccf44124aee7e84568b51110~mv2.png;bb4003_045ef086ef1d43c29f9dbd5163334f0c~mv2.png;bb4003_55b4cf4304e54380821013f8d7824553~mv2.png,Parts - P100 Compatible;Parts - All,02-001-08329,,12,,TRUE,PERCENT,0,2,,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-005-00031,Product,P100 Spiral Feeder Motor (incl. Primary Gearbox),,bb4003_b1d5d81cce61445fba26d383a67ae3a2~mv2.png;bb4003_b38d2aa35b284b55b392616db3a60fcd~mv2.png;bb4003_dc03dfe7e8734d4f8a58f7d44ecb953a~mv2.png,Parts - P100 Compatible;Parts - All,14-005-00031,,950,,TRUE,AMOUNT,150,3,,383.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-08330,Product,P100 Spreader Disc Casing Interior Flap (Left),,bb4003_52ffa369039946df8d5639081198096e~mv2.png;bb4003_bd02aacaa138460d916fb70c71248cb7~mv2.png;bb4003_a3a60b86ff2b400c9ff1d1914bd06fa7~mv2.png,Parts - P100 Compatible;Parts - All,02-001-08330,,12,,TRUE,PERCENT,0,2,,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-005-00033,Product,P100 Spreader Motor,,bb4003_6910187169c24e47b39b5e236368d9bd~mv2.png;bb4003_2ccb9199b3eb4c11903dcaa05e090bc3~mv2.png;bb4003_95c7972e325745a2b6782b4c6f14547c~mv2.png,Parts - P100 Compatible;Parts - All,14-005-00033,,740,,TRUE,AMOUNT,110,5,,274.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-08326,Product,"P100 Spreader Disc Casing (Outer, Left)",,bb4003_db223a3b22f146308736b464cfb67c4f~mv2.png;bb4003_538c511907cd4c329702dea33b36040e~mv2.png;bb4003_de7c707321ac49df849db4b7e4a242a0~mv2.png,Parts - P100 Compatible;Parts - All,02-001-08326,,98,,TRUE,PERCENT,0,2,,54.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-005-00037,Product,"P100 Spiral Feeder (Large, left)",,bb4003_44264c176239435db9206e5f5f9ed14a~mv2.png;bb4003_64a601dbb65041d0a54854f6223da69b~mv2.png;bb4003_589b32ed29ed44a48439304f96c40d85~mv2.png,Parts - P100 Compatible;Parts - All,14-005-00037,,128,,TRUE,PERCENT,0,5,,77.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-08324,Product,"P100 Spreader Disc Casing (Inner, Left)",,bb4003_764205d4b57f44f9b1c2f5bb4b0b4120~mv2.png;bb4003_8c735421530d42378a0996ac4004fe5c~mv2.png;bb4003_cb17eafa1f494a38b8f442092e907228~mv2.png,Parts - P100 Compatible;Parts - All,02-001-08324,,118,,TRUE,PERCENT,0,2,,63.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-08600,Product,P100 Spreader Disc (Left),,bb4003_254dc66614d846d79910ae902bf13fd5~mv2.png;bb4003_20434a5fd462413a93cb1baa31076b20~mv2.png;bb4003_f7edf40b0c36431cbaf97e8f523dbb2a~mv2.png,Parts - P100 Compatible;Parts - All,02-001-08600,,60,,TRUE,PERCENT,0,4,,30.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-08331,Product,P100 Spiral Feeder Casing,,bb4003_ec644aa35bfb46549aed925c1c7710b5~mv2.png;bb4003_79322c9dd6b54c7e873e7f86d1a18e05~mv2.png;bb4003_9debe93c17ed494d8a25927dd7c7b95b~mv2.png,Parts - P100 Compatible;Parts - All,02-001-08331,,195,,TRUE,PERCENT,0,4,,108.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-08068,Product,P100 Spiral Feeder Motor Gear Shaft Seal,,bb4003_2e6ebf7eee0a4d999f19d564b84a4e0a~mv2.png;bb4003_a3fd2e6d627342f9830f0ad9a6363581~mv2.png,Parts - P100 Compatible;Parts - All,02-001-08068,,3,,TRUE,PERCENT,0,6,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-002-01389,Product,P100 Sprial Feeder Casing Clamp,,bb4003_47b752fd1bcf445f8519a2d6e3a8de82~mv2.png;bb4003_d6fea724426046ccbc1aff2d4d24af27~mv2.png;bb4003_4cc5cf2522664ae289c19d0da06bc596~mv2.png,Parts - P100 Compatible;Parts - All,05-002-01389,,96,,TRUE,PERCENT,0,4,,38.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-08199,Product,P100 Spiral Feeder Motor Thermal Pad,,bb4003_1833c6476b384b489448439f327d1000~mv2.png;bb4003_108b19864c0f435b85fdef6337fa7f95~mv2.png,Parts - P100 Compatible;Parts - All,02-001-08199,,5,,TRUE,PERCENT,0,2,,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-002-09919,Product,P100 Spiral Feeder Spline Coupling,,bb4003_7595af37635b4592b34d6de33ba7259f~mv2.png;bb4003_11dcdbe3f1674b4ab9a0d950475f474a~mv2.png;bb4003_0a0464d8a1b94ba595862101184ef0d1~mv2.png,Parts - P100 Compatible;Parts - All,02-002-09919,,72,,TRUE,PERCENT,0,4,,28.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-002-10030,Product,P100 Sprial Feeder Motor Housing,,bb4003_78c1f44102134078b92bd384ceb05374~mv2.png;bb4003_5a432cfad28b4790bced0e286fd21748~mv2.png;bb4003_59670537d8d04127b00a2a464b35b2cb~mv2.png,Parts - P100 Compatible;Parts - All,02-002-10030,,50,,TRUE,PERCENT,0,2,,19.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-002-09245,Product,P100 Spiral Feeder Casing Clamp Pin,,bb4003_37e6f3900656487c8e1283463ce190f2~mv2.png;bb4003_788eda57c9c7432cb9a7385f5b930fe5~mv2.png;bb4003_3f95503cefda4b108b114b13022e8139~mv2.png,Parts - P100 Compatible;Parts - All,02-002-09245,,20,,TRUE,PERCENT,0,4,,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-002-09366,Product,P100 Granule Container Bottom Radar Reflector,,bb4003_4e96016a08f84672a9e7a075c5294e47~mv2.png;bb4003_785c6d66bb3d40e7982dd74bcb44b0bd~mv2.png;bb4003_def5b2e03a004a168182491a63e85387~mv2.png,Parts - P100 Compatible;Parts - All,02-002-09366,,6,,TRUE,PERCENT,0,2,,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-002-09700,Product,P100 Spiral Feeder Gear Shaft Gasket,,bb4003_7a6487f4e07e431b80d67b7329401bb3~mv2.png;bb4003_5a31daa5ecda422b909c33c971ce348c~mv2.png,Parts - P100 Compatible;Parts - All,02-002-09700,,18,,TRUE,PERCENT,0,4,,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-08287,Product,P100 Spiral Feeder Foam Cable Holder,,bb4003_12770d084e35480ab931249fd6f004e1~mv2.png;bb4003_75a7d678e5414d5a92d46cdf2016a1b3~mv2.png;bb4003_19ed52ae696b4539a517c783c632db63~mv2.png,Parts - P100 Compatible;Parts - All,02-001-08287,,16,,TRUE,PERCENT,0,2,,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-08229,Product,P100 Spiral Feeder Transfer Case Outer Casing,,bb4003_517ca20ee83e4db0ab4882e7d54028bc~mv2.png;bb4003_fa53eb0651d044f18f0021f29e2ab4aa~mv2.png;bb4003_893a9a4d390d40a3bc7873ad0ae53bf6~mv2.png,Parts - P100 Compatible;Parts - All,02-001-08229,,18,,TRUE,PERCENT,0,2,,10.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-08334,Product,P100 Spiral Feeder Main Frame,,bb4003_29b1c15cd6b84d60bdeeaca0810805e8~mv2.png;bb4003_e4c74ffe456848ffa559e10756f5515a~mv2.png;bb4003_2b43759ee78b418abe63f4ca5e25ceb0~mv2.png,Parts - P100 Compatible;Parts - All,02-001-08334,,700,,TRUE,AMOUNT,140,1,,298.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-08064,Product,P100 Spiral Feeder Gear (Driven),,bb4003_6338b2c657f04d0e8e5571fe4632ccd2~mv2.png;bb4003_2e9572646b714f1faac9742cd490d661~mv2.png;bb4003_3d6578143e114dd687d14aeb4f3bf354~mv2.png,Parts - P100 Compatible;Parts - V40 Compatible;Parts - All,02-001-08064,,235,,TRUE,AMOUNT,45,1,,127.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-08065,Product,P100 Spiral Feeder Motor Gear (Driving),,bb4003_989706869f574b40b2cc2f575ee16f18~mv2.png;bb4003_12bf1f6855364ec0a861231d1d9e7ddd~mv2.png;bb4003_4151f40df73a4150b3f63187ab3693c9~mv2.png,Parts - P100 Compatible;Parts - V40 Compatible;Parts - All,02-001-08065,,175,,TRUE,PERCENT,0,1,,96.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-08496,Product,P100 Spreader Disc Flange,,bb4003_d8e5518caa494c639abd7fb4c5221d1a~mv2.png;bb4003_e2892815d6d04cdd88bde673a7b3e42c~mv2.png;bb4003_bfeeef060de24ff0aef30de40705f0b4~mv2.png,Parts - P100 Compatible;Parts - All,02-001-08496,,30,,TRUE,PERCENT,0,30,,11.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-07801,Product,P100 Spiral Feeder Motor Interial Seal,,bb4003_917367fd5a4741a38ef73e4234fc240c~mv2.png;bb4003_e25491ac482243ed98dfdad34c40b981~mv2.png,Parts - P100 Compatible;Parts - All,02-001-07801,,2,,TRUE,PERCENT,0,6,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-08067,Product,P100 Spiral Feeder Outlet End Pin Seal,,bb4003_05a640976e0f4e72a798f9d35746c225~mv2.png;bb4003_36c03fcd284546e2a443f84e44a3cdc1~mv2.png,Parts - P100 Compatible;Parts - All,02-001-08067,,3,,TRUE,PERCENT,0,5,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-08323,Product,"P100 Spreader Disc Casing (Inner, Right)",,bb4003_4f2bf219cce94c2792413284f4a32e15~mv2.png;bb4003_21b3e73830d64849ae9828d889b7ebc3~mv2.png;bb4003_a93d988002af42c1bf1def5bf9470b57~mv2.png,Parts - P100 Compatible;Parts - All,02-001-08323,,118,,TRUE,PERCENT,0,2,,63.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-08599,Product,P100 Spreader Disc (Right),,00cc88_06ba2afc114340a790e7819bdb20b478~mv2.png;00cc88_9d7e6838a4224774b510815131e6fb29~mv2.png;00cc88_9d481ac63c6e4c6dba5e13fc5652a2c2~mv2.png,Parts - P100 Compatible;Parts - All,02-001-08599,,60,,TRUE,PERCENT,0,4,,30.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-005-00038,Product,"P100 Spiral Feeder (Large, right)",,bb4003_8686af0454f048f18513b3eba31de88e~mv2.png;bb4003_0c3ab0ec2f8647d7a1303643f1dbc81f~mv2.png;bb4003_026dc08840fc405caa5407e8bc877188~mv2.png,Parts - P100 Compatible;Parts - All,14-005-00038,,128,,TRUE,PERCENT,0,5,,77.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-08325,Product,"P100 Spreader Disc Casing (Outer, Right)",,bb4003_7c5cc9e6a9ba4330a147a91a59d30457~mv2.png;bb4003_95f275f1a5f24bcf9c5aa8170d2296b2~mv2.png;bb4003_e6417635006448929e97e75f6733061a~mv2.png,Parts - P100 Compatible;Parts - All,02-001-08325,,98,,TRUE,PERCENT,0,2,,54.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-08200,Product,P100 Small Cable Clip,,bb4003_43715debdd974ddbb53bf29ca0328cea~mv2.png;bb4003_5e72ff2baeab4cafaf663bc692e8bfe7~mv2.png;bb4003_6686d81d23044080a3b136b5207e31e2~mv2.png,Parts - P100 Compatible;Parts - All,02-001-08200,,3,,TRUE,PERCENT,0,4,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-002-07545,Product,Ø3.5 Circlip (for P100),,bb4003_307b79393f0c4f5d9dc6ddf58da799b7~mv2.png;bb4003_528e2863cc0e4f58b9162faea7f14fab~mv2.png,Parts - P100 Compatible;Parts - All,02-002-07545,,2,,TRUE,PERCENT,0,100,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-08282,Product,P100 Granule Container,,00cc88_f9fcb0255c214858aa04e359785f3597~mv2.png;00cc88_5cb9d2f2ef7b4652bb878e2ac7b25c04~mv2.png;00cc88_90904040168749449022b145bfa94e72~mv2.png,Parts - P100 Compatible;Parts - All,02-001-08282,,155,,TRUE,PERCENT,0,1,,104.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-08234,Product,P100 Granule Container Interior Bracket (Upper),,bb4003_792e7f9d8a3f498784e84c0d96fb330c~mv2.png;bb4003_571c1fdc3b4046348aca6f44ce13dc1c~mv2.png;bb4003_87dc4193404a403e8483a6d8d0bb8869~mv2.png,Parts - P100 Compatible;Parts - All,02-001-08234,,16,,TRUE,PERCENT,0,4,,8.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-08348,Product,P100 Granule Container Lid,,bb4003_508a7ec5a8254f4099087d64441b5d5c~mv2.png;bb4003_2ac9410693374cbb9a26a7b0e3f6a3e0~mv2.png;bb4003_83fb34389ab34eaf88be21177f545d8c~mv2.png,Parts - P100 Compatible;Parts - All,02-001-08348,,30,,TRUE,PERCENT,0,0,,13.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-005-00036,Product,P100 Spreading System Main Harness,,00cc88_904565d21be84cb790f6ad7e3e7ea532~mv2.png;00cc88_ba5ca834cabc4df2b677baea2a03170e~mv2.png;00cc88_113ee2cc6de249cbb89afa2d69d963d9~mv2.png,Parts - P100 Compatible;Parts - All,14-005-00036,,350,,TRUE,AMOUNT,120,2,,107.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-002-01380,Product,P100 Granule Container Level Detector,,bb4003_2b399754f4a14af5a7442b557cf4b483~mv2.png;bb4003_6626f80373e14fdda2fa12bd32c08083~mv2.png;bb4003_22e6f34afd8f457a909f14cb8cb32198~mv2.png,Parts - P100 Compatible;Parts - All,05-002-01380,,850,,TRUE,AMOUNT,170,2,,363.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-002-10143,Product,"P100 Landing Skid (for Granule Container, Left)",,bb4003_83a59fe59da04b6e8899f70f6e2f2538~mv2.png;bb4003_5054e41f927e46fd80a88a01c7bd9c71~mv2.png;bb4003_7a2126c96074409f8f98cba4193a5e4f~mv2.png,Parts - P100 Compatible;Parts - All,02-002-10143,,780,,TRUE,AMOUNT,160,6,,223.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-002-10144,Product,"P100 Landing Skid (for Granule Container, Right)",,bb4003_74c79813971348e68a22917f23c85959~mv2.png;bb4003_47e6d196a1c74366aa56d4a9a9ff2283~mv2.png;bb4003_17c50d8076f2498ca5ac62e25e7476ff~mv2.png,Parts - All,02-002-10144,,780,,TRUE,AMOUNT,160,6,,223.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-08108,Product,P100 Application System Cable Clip,,bb4003_105c40f0ec364bc2be0a395460ac537c~mv2.png;bb4003_aa421abb1d884fef9a4711f05460cf0a~mv2.png;bb4003_e844ea25bc5443689a0a63c4317cf99a~mv2.png,Parts - All,02-001-08108,,5,,TRUE,PERCENT,0,8,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-07952,Product,P100 Application System Upper Frame Screw Destproof Cover,,bb4003_12828340b7bf4c7b881af8e330ab0ebc~mv2.png;bb4003_09f4f512e6b743328570c3ef764a6b0b~mv2.png;bb4003_967726e1150c4b58bf3780aaf38ae09a~mv2.png,Parts - P100 Compatible;Parts - All,02-001-07952,,6,,TRUE,PERCENT,0,8,,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-08322,Product,P100 Application System Upper Frame,,bb4003_ab65425aba64423e9a4105b7f41e36d4~mv2.png;bb4003_c902472c63ac4d66ac9c33b0edd584b9~mv2.png;bb4003_14aac5642e284fa9a5cd205d2d9b35e2~mv2.png,Parts - P100 Compatible;Parts - All,02-001-08322,,1080,,TRUE,AMOUNT,420,5,,484.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-08036,Product,P100 L-Type Tube Fitting (for Pump),,bb4003_942aa15e090f4857b8ff46b67f1e4daa~mv2.png;bb4003_6efdec67cbb0482cb44a5e7d200d57fd~mv2.png;bb4003_74a1a379fa034799af0ca2071536a22f~mv2.png,Parts - P100 Compatible;Parts - All,02-001-08036,,8,,TRUE,PERCENT,0,1,,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-001-08110,Product,P100 Application System Cable Organizer,,bb4003_cdeca272326c45cd8304f80b3e06d348~mv2.png;bb4003_4ba59545728f43b98c7cf86755ffe730~mv2.png;bb4003_86e64a37381b40ecb5d993d27a8507aa~mv2.png,Parts - P100 Compatible;Parts - All,02-001-08110,,8,,TRUE,PERCENT,0,2,,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-005-00003,Product,V40 P100 Liquid Container Lid,,00cc88_5569a8b6ca164d3f87b31abbb834da8a~mv2.png;00cc88_a8684bf33ce94a9dbbc0218ba853f449~mv2.png;00cc88_6bb613f5bdcb4d409addd381591314e2~mv2.png,Parts - P100 Compatible;Parts - V40 Compatible;Parts - All,14-005-00003,,29,,TRUE,PERCENT,0,3,,11.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
